id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,batch,section,entry_type,remarks,photo_url,booked_class_id,start_time,end_time,date_taken,routine_row_id,delay_reason,user_id,extra_slot,row_id
1992,2024-10-31 06:18:09.958966+00,KT-801-A,12:15:00,13:30:00,710002693,FKM,CSE311,,63_E,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 12:18:00,2024-10-31 14:00:00,2024-10-31,,On Time,56a338d8-6646-4071-b6c9-6c6fa44c15c7,false,
1993,2024-10-31 06:18:47.401731+00,KT-515,12:15:00,13:30:00,710002339,TRA,CSE123,,66_O,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 12:18:00,2024-10-31 14:00:00,2024-10-31,,On Time,c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
1994,2024-10-31 06:28:47.075611+00,KT-306,12:15:00,13:30:00,710003571,MRIS,CSE121,,66_J,late,CLASS ENDED BY SYSTEM,,,2024-10-31 12:28:00,2024-10-31 14:00:00,2024-10-31,,,5e56e292-28da-42f2-a642-4e0e2991fb33,false,
1995,2024-10-31 06:35:30.514805+00,KT-501-A,12:15:00,13:30:00,710003444,CSA,CSE314,,63_L1,late,CLASS ENDED BY SYSTEM,,,2024-10-31 12:37:00,2024-10-31 14:00:00,2024-10-31,,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
1996,2024-10-31 06:53:40.531494+00,KT-G1-008,12:15:00,13:30:00,710003063,MMRN,CSE222,,63_H1,late,CLASS ENDED BY SYSTEM,,,2024-10-31 12:53:00,2024-10-31 14:00:00,2024-10-31,,"no late, class continue from 11.00 Am",689859eb-014c-43a6-8013-529fdb901b39,false,
1997,2024-10-31 07:39:50.708686+00,KT-G1-004,13:30:00,14:45:00,710003565,TAS,CSE314,,61_O2,on_time,,,,2024-10-31 13:39:00,2024-10-31 14:35:00,2024-10-31,,On Time,28602855-eb9f-4b4d-9d46-8a7cb71235ad,false,
1998,2024-10-31 07:44:49.610158+00,KT-304,13:30:00,14:45:00,721500536,MMC,BNS101,,65_K,late,,,,2024-10-31 13:44:00,2024-10-31 14:41:00,2024-10-31,,it doesn’t work properly. i have already informed in the telegram group,58775670-ffb2-488e-b760-ba170109dcb6,false,
1999,2024-10-31 07:31:46.680822+00,KT-222,13:30:00,14:45:00,710003412,AKM,CSE215,,65_J,on_time,,,,2024-10-31 13:31:00,2024-10-31 14:41:00,2024-10-31,,On Time,eebdc8fe-21b9-4f9b-8d54-b83402241545,false,
2000,2024-10-31 07:31:24.45283+00,KT-811,13:30:00,14:45:00,721100153,SAS,GE235,,41_I,on_time,,,,2024-10-31 13:31:00,2024-10-31 14:44:00,2024-10-31,,On Time,64b96742-501c-4aad-910a-6f437f810b04,false,
2001,2024-10-31 07:47:34.511126+00,KT-216,13:30:00,14:45:00,710002090,AHN,CSE212,,65_L,late,,,,2024-10-31 13:47:00,2024-10-31 14:46:00,2024-10-31,,Meeting,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
2002,2024-10-31 07:31:20.730069+00,KT-G1-012,13:30:00,14:45:00,710003038,DS,CSE222,,64_A1,on_time,,,,2024-10-31 13:31:00,2024-10-31 14:55:00,2024-10-31,,On Time,310a4ce7-7e4c-4307-875d-3b92e4ad89cb,false,
2003,2024-10-31 07:50:46.611419+00,KT-G1-001,13:30:00,14:45:00,710003380,SAJ,CSE124,,66_Q2,late,,,,2024-10-31 13:50:00,2024-10-31 15:15:00,2024-10-31,,,8188306e-0b5e-4be4-8128-6d9312ad6b3a,false,
2004,2024-10-31 07:33:25.189872+00,KT-320,13:30:00,14:45:00,710003054,TI,CSE313,,62_G,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 13:33:00,2024-10-31 15:20:00,2024-10-31,,On Time,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
2005,2024-10-31 07:38:09.99572+00,AB-3-103,13:30:00,14:45:00,710002477,ZS,CSE224,,64_D1,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 13:38:00,2024-10-31 15:20:00,2024-10-31,,On Time,35ce9d62-5e13-4462-a8cc-2fc1926dbae0,false,
2006,2024-10-31 07:41:32.508258+00,KT-306,13:30:00,14:45:00,710003558,MIZ,CSE313,,63_A,late,CLASS ENDED BY SYSTEM,,,2024-10-31 13:41:00,2024-10-31 15:20:00,2024-10-31,,,cf70c0ef-d6a6-4036-8646-159e48b7c8f5,false,
2007,2024-10-31 07:41:49.056044+00,KT-510,13:30:00,14:45:00,710003561,HHP,CSE324,,61_Q1,late,CLASS ENDED BY SYSTEM,,,2024-10-31 13:41:00,2024-10-31 15:20:00,2024-10-31,,,7aafe398-dcc5-412c-b093-a53b4010a5e2,false,
2008,2024-10-31 07:42:17.310744+00,KT-G1-007,13:30:00,14:45:00,710001450,HH,CSE124,,66_F2,late,CLASS ENDED BY SYSTEM,,,2024-10-31 13:42:00,2024-10-31 15:20:00,2024-10-31,,"Network Issue ",f2aff4a9-72a6-49ac-82b2-773ee3943ff8,false,
2009,2024-10-31 07:45:06.717777+00,KT-801-A,13:30:00,14:45:00,710003219,HJ,CSE221,,64_H,late,CLASS ENDED BY SYSTEM,,,2024-10-31 13:45:00,2024-10-31 15:20:00,2024-10-31,,,7246e165-676e-4b47-b788-1cae5713a110,false,
2010,2024-10-31 08:48:31.391949+00,KT-303,14:45:00,16:00:00,710002795,ZZ,AOL101,,65_I,on_time,,,,2024-10-31 14:48:00,2024-10-31 15:58:00,2024-10-31,,On Time,b74480fa-0421-4d91-b532-dd724fe2c411,false,
2011,2024-10-31 08:51:48.261127+00,KT-514,14:45:00,16:00:00,710002339,TRA,CSE228,,64_M,on_time,,,,2024-10-31 14:51:00,2024-10-31 16:01:00,2024-10-31,,On Time,c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
2012,2024-10-31 08:55:37.869711+00,KT-G1-012,14:45:00,16:00:00,710003038,DS,CSE222,,64_A1,on_time,,,,2024-10-31 14:55:00,2024-10-31 16:02:00,2024-10-31,,On Time,310a4ce7-7e4c-4307-875d-3b92e4ad89cb,false,
2013,2024-10-31 08:56:19.128217+00,KT-812,14:45:00,16:00:00,710003429,AMN,STA101,,41_N,late,,,,2024-10-31 14:56:00,2024-10-31 16:07:00,2024-10-31,,In time,8fa4c51d-bc20-4a86-a798-69918ae52f95,false,
2014,2024-10-31 08:47:57.245284+00,KT-G1-002,14:45:00,16:00:00,710002632,STA,CSE314,,61_T2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 14:47:00,2024-10-31 16:20:00,2024-10-31,,On Time,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
2015,2024-10-31 08:48:27.556224+00,KT-306,14:45:00,16:00:00,710003553,SHR,CSE311,,61_J,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 14:48:00,2024-10-31 16:20:00,2024-10-31,,On Time,05dca571-27fd-4aa5-a8f1-2f8e5d4a9508,false,
2016,2024-10-31 08:53:46.137231+00,KT-305,14:45:00,16:00:00,710003221,ALM,CSE445,,61_D,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 14:53:00,2024-10-31 16:20:00,2024-10-31,,On Time,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
2017,2024-10-31 08:54:36.598318+00,KT-219,14:45:00,16:00:00,710003063,MMRN,CSE221,,63_H,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 14:54:00,2024-10-31 16:20:00,2024-10-31,,On Time,689859eb-014c-43a6-8013-529fdb901b39,false,
2018,2024-10-31 08:55:14.035263+00,KT-304,14:45:00,16:00:00,710002693,FKM,CSE112,,Re_A,on_time,CLASS ENDED BY SYSTEM,,,2024-10-31 14:55:00,2024-10-31 16:20:00,2024-10-31,,On Time,56a338d8-6646-4071-b6c9-6c6fa44c15c7,false,
2019,2024-10-31 09:33:55.647092+00,KT-302,14:45:00,16:00:00,710003431,SNK,CSE115,,67_K,late,CLASS ENDED BY SYSTEM,,,2024-10-31 15:32:00,2024-10-31 16:20:00,2024-10-31,,I forgot to scan,d82d2098-c170-487e-8224-047c0952de50,false,
2020,2024-10-31 10:11:51.153647+00,KT-303,16:00:00,17:15:00,710002339,TRA,CSE228,,64_I,late,CLASS ENDED BY SYSTEM,,,2024-10-31 16:11:00,2024-10-31 17:40:00,2024-10-31,,,c2c409ee-3ea9-4768-9a5a-db017844b6e4,false,
2023,2024-11-02 02:41:40.467392+00,KT-201,08:30:00,09:45:00,710001971,TAB,CSE311,,61_E,late,,,,2024-11-02 08:41:00,2024-11-02 09:30:00,2024-11-02,69178,,d776e039-563f-47ca-a418-a1a6be5aff88,false,
2024,2024-11-02 02:32:58.999801+00,KT-G1-010,08:30:00,09:45:00,710003565,TAS,CSE312,,62_A1,on_time,,,,2024-11-02 08:32:00,2024-11-02 09:32:00,2024-11-02,69462,On Time,28602855-eb9f-4b4d-9d46-8a7cb71235ad,false,
2025,2024-11-02 02:33:56.324995+00,KT-303,08:30:00,09:45:00,710002641,ARS,CSE313,,61_N,on_time,,,,2024-11-02 08:33:00,2024-11-02 09:39:00,2024-11-02,69256,On Time,1235d0f3-08e8-45bb-88cb-84c958376f68,false,
2026,2024-11-02 02:32:06.103696+00,KT-812,08:30:00,09:45:00,721100153,SAS,GE235,,40_H,on_time,,,,2024-11-02 08:32:00,2024-11-02 09:40:00,2024-11-02,71361,On Time,64b96742-501c-4aad-910a-6f437f810b04,false,
2027,2024-11-02 02:31:00.86534+00,KT-221,08:30:00,09:45:00,710003448,SMH,ENG101,,67_F,on_time,,,,2024-11-02 08:31:00,2024-11-02 09:40:00,2024-11-02,69225,On Time,21cb6f02-799a-4509-9514-e50249232689,false,
2028,2024-11-02 02:40:06.965098+00,KT-510,08:30:00,09:45:00,710002507,FZA,CSE112,,67_C,on_time,,,,2024-11-02 08:40:00,2024-11-02 09:40:00,2024-11-02,69420,On Time,b54b5c99-4379-4811-af70-a76723ed231b,false,
2029,2024-11-02 02:32:52.114094+00,KT-218,08:30:00,09:45:00,710003413,RIM,PHY101,,67_O,on_time,r,,,2024-11-02 08:32:00,2024-11-02 09:41:00,2024-11-02,69206,On Time,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
2030,2024-11-02 02:32:58.625858+00,KT-802,08:30:00,09:45:00,710002002,NDS,CSE226,,64_E,on_time,,,,2024-11-02 08:32:00,2024-11-02 09:41:00,2024-11-02,69320,On Time,4ab45026-35e4-4e85-a81c-f935bf32e8e7,false,
2031,2024-11-02 02:36:41.465711+00,KT-801-B,08:30:00,09:45:00,710001327,RAM,BNS101,,65_J,on_time,,,,2024-11-02 08:36:00,2024-11-02 09:42:00,2024-11-02,69313,On Time,5833f358-4ef3-461c-a0e0-72599c60802f,false,
2032,2024-11-02 02:33:25.104477+00,KT-216,08:30:00,09:45:00,710002831,MAIT,CSE311,,62_E,on_time,done,,,2024-11-02 08:33:00,2024-11-02 09:45:00,2024-11-02,69194,On Time,2ee1e747-f23a-4566-8914-7a40d31ebe8d,false,
2033,2024-11-02 02:31:05.727626+00,KT-919,08:30:00,09:45:00,710002346,IJN,CSE311,,63_G,on_time,,,,2024-11-02 08:33:00,2024-11-02 09:48:00,2024-11-02,69380,On Time,2e86b5bc-858d-43c9-b340-f0d5956a5c12,false,
2034,2024-11-02 02:30:13.240515+00,KT-G1-022,08:30:00,09:45:00,710002788,MHS,CSE312,,62_B2,on_time,,,,2024-11-02 08:30:00,2024-11-02 09:46:00,2024-11-02,69508,On Time,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
2035,2024-11-02 02:37:28.524263+00,KT-514,08:30:00,09:45:00,710003441,MIR,CSE311,,62_G,on_time,,,,2024-11-02 08:37:00,2024-11-02 09:46:00,2024-11-02,69343,On Time,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
2036,2024-11-02 02:41:27.673193+00,KT-712--A,08:30:00,09:45:00,710003346,SCS,SE121,,42_G,late,,,,2024-11-02 08:41:00,2024-11-02 09:47:00,2024-11-02,71382,bus late,7eb2d08a-a442-4ac1-b433-7730713e0e00,false,
2037,2024-11-02 02:32:31.810171+00,KT-307,08:30:00,09:45:00,710003037,SH,CSE316,,63_K,on_time,,,,2024-11-02 08:32:00,2024-11-02 09:48:00,2024-11-02,69281,On Time,1b9f4d10-f1e8-41de-9135-3bc88a85aa6d,false,
2038,2024-11-02 02:36:42.662299+00,KT-G1-017,08:30:00,09:45:00,710002103,LR,CSE326,,61_Q1,on_time,,,,2024-11-02 08:36:00,2024-11-02 09:59:00,2024-11-02,69490,On Time,086436a3-00cc-4912-bdb9-6643da4fa32c,false,
2039,2024-11-02 02:32:14.549082+00,KT-515,08:30:00,09:45:00,710001783,TFS,CSE311,,63_F,on_time,CLASS ENDED BY SYSTEM,,,2024-11-02 08:32:00,2024-11-02 10:20:00,2024-11-02,69349,On Time,066d3d4e-d7ff-4f21-9556-7ce53dbd4aed,false,
2040,2024-11-02 02:35:47.598473+00,KT-916,08:30:00,09:45:00,710003552,DMAK,CSE316,,63_O,on_time,CLASS ENDED BY SYSTEM,,,2024-11-02 08:35:00,2024-11-02 10:20:00,2024-11-02,69374,On Time,9a994406-6cfa-45a5-8bf7-764217cf1f4c,false,
2041,2024-11-02 02:41:19.044202+00,KT-208,08:30:00,09:45:00,721500536,MMC,BNS101,,65_K,late,CLASS ENDED BY SYSTEM,,,2024-11-02 08:41:00,2024-11-02 10:20:00,2024-11-02,69183,I forgot to scan,58775670-ffb2-488e-b760-ba170109dcb6,false,
2042,2024-11-02 02:33:19.854866+00,KT-G1-005,08:30:00,11:00:00,710002642,MA,CSE114,,67_P1,late,meeting with CPC convener at 10.40 am,,,2024-11-02 08:41:00,2024-11-02 10:51:00,2024-11-02,69440,Internet issu in the ground,64adac80-4242-4d3c-9405-750ead990fbc,false,
2043,2024-11-02 03:46:23.857019+00,KT-515,09:45:00,11:00:00,710002480,MUR,CSE112,,67_M,on_time,,,,2024-11-02 09:46:00,2024-11-02 10:49:00,2024-11-02,69350,On Time,acb91cbd-8126-4d08-8818-80aee918f1a3,false,
2044,2024-11-02 02:30:10.393236+00,KT-501-A,08:30:00,11:00:00,710003214,SAH,CSE124,,66_A,on_time,early,,,2024-11-02 08:30:00,2024-11-02 10:52:00,2024-11-02,69405,On Time,b008e521-cca1-4302-af61-2a6b4213c854,false,
2045,2024-11-02 03:52:24.973642+00,KT-517--A,09:45:00,11:00:00,710003576,MSK,CSE323,,61_V,on_time,,,,2024-11-02 09:52:00,2024-11-02 10:53:00,2024-11-02,69363,On Time,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
2046,2024-11-02 03:48:52.385671+00,KT-712--B,09:45:00,11:00:00,710003346,SCS,SE121,,42_H,on_time,,,,2024-11-02 09:48:00,2024-11-02 10:54:00,2024-11-02,71387,On Time,7eb2d08a-a442-4ac1-b433-7730713e0e00,false,
2047,2024-11-02 03:46:30.800942+00,KT-801-A,09:45:00,11:00:00,710003057,RKR,CSE123,,66_K,on_time,,,,2024-11-02 09:46:00,2024-11-02 10:54:00,2024-11-02,69308,On Time,17cd0a93-11cf-4cf6-ac8d-301be74c5742,false,
2048,2024-11-02 04:32:33.528446+00,KT-302,09:45:00,11:00:00,710001783,TFS,CSE311,,63_C,late,,,,2024-11-02 10:32:00,2024-11-02 10:54:00,2024-11-02,69251,For network issue couldn’t scan. Informed CRP officials.,066d3d4e-d7ff-4f21-9556-7ce53dbd4aed,false,
2049,2024-11-02 02:37:00.083915+00,KT-G1-007,08:30:00,11:00:00,710003380,SAJ,CSE124,,66_Q1,on_time,,,,2024-11-02 08:36:00,2024-11-02 10:54:00,2024-11-02,69448,On Time,8188306e-0b5e-4be4-8128-6d9312ad6b3a,false,
2050,2024-11-02 03:48:58.716114+00,KT-G1-027,09:45:00,11:00:00,710003565,TAS,CSE311,,62_A,on_time,,,,2024-11-02 09:48:00,2024-11-02 10:55:00,2024-11-02,69399,On Time,28602855-eb9f-4b4d-9d46-8a7cb71235ad,false,
2051,2024-11-02 02:34:00.195205+00,KT-809,08:30:00,11:00:00,721500411,MHIM,CSE216,,65_M,on_time,Done,,,2024-11-02 08:34:00,2024-11-02 10:58:00,2024-11-02,69513,On Time,d4ac9540-cfaf-44de-ae26-39f07ed4ad43,false,
2052,2024-11-02 03:46:35.039123+00,KT-G1-022,09:45:00,11:00:00,710002788,MHS,TCSE312,,62_B2,on_time,,,,2024-11-02 09:46:00,2024-11-02 10:58:00,2024-11-02,69509,On Time,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
2053,2024-11-02 04:09:34.149951+00,KT-G1-002,08:30:00,11:00:00,710003444,CSA,CSE114,,67_H1,late,,,,2024-11-02 10:11:00,2024-11-02 11:00:00,2024-11-02,69430,forgot to scan on time due to lack of wifi at ground,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
2054,2024-11-02 03:49:35.673602+00,KT-803,09:45:00,11:00:00,710002641,ARS,CSE223,,64_E,on_time,,,,2024-11-02 09:49:00,2024-11-02 11:00:00,2024-11-02,69327,On Time,1235d0f3-08e8-45bb-88cb-84c958376f68,false,
2055,2024-11-02 04:02:28.84237+00,KT-802,09:45:00,11:00:00,710000595,AKC,CSE226,,64_N,late,,,,2024-11-02 10:02:00,2024-11-02 11:00:00,2024-11-02,69321,"no internet ",fe8b7dc2-d2fa-43e9-91b7-a3b438b40ec5,false,
2056,2024-11-02 03:48:00.084885+00,KT-305,09:45:00,11:00:00,710002831,MAIT,CSE335,,63_N,on_time,Done,,,2024-11-02 09:47:00,2024-11-02 11:01:00,2024-11-02,69270,On Time,2ee1e747-f23a-4566-8914-7a40d31ebe8d,false,
2057,2024-11-02 02:39:39.12799+00,KT-513,08:30:00,11:00:00,710003454,RAK,CSE324,,61_G1,on_time,,,,2024-11-02 08:39:00,2024-11-02 11:01:00,2024-11-02,69422,On Time,39de1827-b4b2-430e-9326-453661f0f67c,false,
2058,2024-11-02 04:29:18.407658+00,KT-307,09:45:00,11:00:00,721500536,MMC,BNS101,,65_P,late,,,,2024-11-02 10:29:00,2024-11-02 11:03:00,2024-11-02,69282,CRP shut down,58775670-ffb2-488e-b760-ba170109dcb6,false,
2059,2024-11-02 02:30:48.687133+00,KT-810,08:30:00,11:00:00,721500484,MAMR,CSE122,,66_M,on_time,Done,,,2024-11-02 08:30:00,2024-11-02 11:03:00,2024-11-02,69516,On Time,abcabdc7-ee6b-4f2e-b539-0eccff4451c3,false,
2060,2024-11-02 03:47:04.957698+00,KT-G1-021,09:45:00,11:00:00,721500538,ZNM,CSE314,,63_K1,on_time,,,,2024-11-02 09:47:00,2024-11-02 11:06:00,2024-11-02,69504,On Time,c8cb07cf-d5cc-4434-9e7b-a78ba1b242c5,false,
2061,2024-11-02 03:45:14.595054+00,KT-218,09:45:00,11:00:00,710003595,AAR,PHY102,,66_L,on_time,,,,2024-11-02 09:45:00,2024-11-02 11:16:00,2024-11-02,69207,On Time,37eec676-0666-4eb9-bdb5-6ac774f7efce,false,
2062,2024-11-02 03:52:46.793352+00,KT-303,09:45:00,11:00:00,710001327,RAM,BNS101,,65_H,on_time,,,,2024-11-02 09:52:00,2024-11-02 11:19:00,2024-11-02,69257,On Time,5833f358-4ef3-461c-a0e0-72599c60802f,false,
2063,2024-11-02 02:35:47.440267+00,KT-816,08:30:00,11:00:00,710003403,AEE,PHY103,,66_D1,on_time,CLASS ENDED BY SYSTEM,,,2024-11-02 08:35:00,2024-11-02 11:20:00,2024-11-02,69533,On Time,5abb5b21-7def-4020-87eb-7676682f97d5,false,
2064,2024-11-02 02:57:04.421577+00,KT-G1-020,08:30:00,11:00:00,710003242,JLA,CSE214,,65_G1,late,CLASS ENDED BY SYSTEM,,,2024-11-02 08:57:00,2024-11-02 11:20:00,2024-11-02,69501,,9ff498e7-f85f-48c4-bbcf-065c2498d1ce,false,
2065,2024-11-02 03:46:48.047923+00,KT-G1-014,09:45:00,11:00:00,710002793,MUM,CSE326,,61_G2,on_time,CLASS ENDED BY SYSTEM,,,2024-11-02 09:46:00,2024-11-02 11:20:00,2024-11-02,69482,On Time,3e85d3e9-062c-48e6-8d5d-0a5c974dca45,false,
2066,2024-11-02 03:59:50.157443+00,KT-514,09:45:00,11:00:00,710002758,AAM,CSE316,,62_G,late,CLASS ENDED BY SYSTEM,,,2024-11-02 09:59:00,2024-11-02 11:20:00,2024-11-02,69344,"Network issue ",e02f4c19-9f8d-4aba-8189-731f52662d68,false,
2067,2024-11-02 04:00:24.182517+00,KT-G1-017,09:45:00,11:00:00,710002103,LR,TCSE326,,61_Q1,late,CLASS ENDED BY SYSTEM,,,2024-11-02 10:00:00,2024-11-02 11:20:00,2024-11-02,69491,Lab class,086436a3-00cc-4912-bdb9-6643da4fa32c,false,
2068,2024-11-02 03:45:19.643213+00,KT-711--A,09:45:00,12:15:00,710003256,MTM,SE133,,41_H1,on_time,,,,2024-11-02 09:45:00,2024-11-02 12:00:00,2024-11-02,71379,On Time,ac49eefd-3b35-4578-80e5-b59a65b25fb9,false,
2069,2024-11-02 05:24:14.250719+00,KT-222,11:00:00,12:15:00,710003413,RIM,PHY101,,67_M,late,r,,,2024-11-02 11:24:00,2024-11-02 12:04:00,2024-11-02,69233,,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
2070,2024-11-02 05:46:14.06558+00,KT-218,11:00:00,12:15:00,710002096,AS,CSE333,,60_A,late,,,,2024-11-02 11:46:00,2024-11-02 12:04:00,2024-11-02,69208,,517d4e48-f4fb-41b3-9c10-7c036666b1aa,false,
2071,2024-11-02 05:06:34.803705+00,KT-219,11:00:00,12:15:00,710003054,TI,CSE313,,62_E,on_time,,,,2024-11-02 11:06:00,2024-11-02 12:06:00,2024-11-02,69215,On Time,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
2072,2024-11-02 05:42:22.452568+00,KT-G1-002,11:00:00,12:15:00,721500532,SAS,TCSE413,,60_F2,late,,,,2024-11-02 11:42:00,2024-11-02 12:11:00,2024-11-02,69431,"Class started on time, but network issue occurred",e0255966-d36b-48b0-8f36-921c20e07746,false,
2073,2024-11-02 05:15:17.638504+00,KT-G1-008,11:00:00,12:15:00,710001971,TAB,CSE312,,61_I1,late,,,,2024-11-02 11:15:00,2024-11-02 12:11:00,2024-11-02,69455,,d776e039-563f-47ca-a418-a1a6be5aff88,false,
2074,2024-11-02 05:00:14.095861+00,KT-916,11:00:00,12:15:00,721500534,SHN,CSE221,,63_O,on_time,Done,,,2024-11-02 11:00:00,2024-11-02 12:11:00,2024-11-02,69376,On Time,0f929bcb-736c-4d90-9d26-5ad662ec6a4d,false,
2075,2024-11-02 05:12:08.672119+00,KT-307,11:00:00,12:15:00,710002507,FZA,CSE112,,67_D,late,,,,2024-11-02 11:12:00,2024-11-02 12:12:00,2024-11-02,69283,Late previous class in this class room,b54b5c99-4379-4811-af70-a76723ed231b,false,
2076,2024-11-02 05:02:33.460429+00,KT-713,11:00:00,12:15:00,721100153,,GE-235,,40_F,on_time,,,,2024-11-02 11:02:00,2024-11-02 12:13:00,2024-11-02,72248,On Time,64b96742-501c-4aad-910a-6f437f810b04,false,
2077,2024-11-02 05:10:33.311064+00,KT-320,11:00:00,12:15:00,710000595,AKC,CSE226,,64_K,on_time,,,,2024-11-02 11:10:00,2024-11-02 12:13:00,2024-11-02,69303,On Time,fe8b7dc2-d2fa-43e9-91b7-a3b438b40ec5,false,
2078,2024-11-02 05:40:29.163022+00,KT-803,11:00:00,12:15:00,710002103,LR,CSE423,,58_A,late,,,,2024-11-02 11:40:00,2024-11-02 12:13:00,2024-11-02,69328,"Due to internet problem couldn't end the previous class hence started this class latee. ",086436a3-00cc-4912-bdb9-6643da4fa32c,false,
2079,2024-11-02 05:02:41.66183+00,KT-302,11:00:00,12:15:00,710003441,MIR,CSE445,,61_U,on_time,,,,2024-11-02 11:02:00,2024-11-02 12:14:00,2024-11-02,69252,On Time,bdedd624-0b4d-4bf9-8105-f4ccf8e634b6,false,
2080,2024-11-02 06:00:37.483478+00,KT-801-A,11:00:00,12:15:00,710003454,RAK,CSE323,,61_H,late,class started at 11:07am,,,2024-11-02 12:00:00,2024-11-02 12:15:00,2024-11-02,69309,,39de1827-b4b2-430e-9326-453661f0f67c,false,
2081,2024-11-02 05:04:16.613527+00,KT-G1-027,11:00:00,12:15:00,710002788,MHS,CSE311,,62_C,on_time,,,,2024-11-02 11:04:00,2024-11-02 12:15:00,2024-11-02,69400,On Time,49230c27-4798-47e9-a6b3-2f0a110ab0c4,false,
2082,2024-11-02 05:10:15.640034+00,KT-801-B,11:00:00,12:15:00,710002304,SAR,MAT101,,67_B,on_time,,,,2024-11-02 11:10:00,2024-11-02 12:15:00,2024-11-02,69315,On Time,64ef07cf-9890-4d09-bca2-276dbc5bdf94,false,
2083,2024-11-02 05:00:47.445105+00,KT-518,11:00:00,12:15:00,721500419,MHD,CSE316,,63_H,on_time,,,,2024-11-02 11:00:00,2024-11-02 12:16:00,2024-11-02,69371,On Time,530f9fb3-d373-48fd-be15-139673c42978,false,
2084,2024-11-02 05:16:52.814521+00,KT-G1-010,11:00:00,13:30:00,710003057,RKR,CSE124,,66_L1,late,,,,2024-11-02 11:16:00,2024-11-02 12:16:00,2024-11-02,69464,Internet issues,17cd0a93-11cf-4cf6-ac8d-301be74c5742,false,
2085,2024-11-02 05:08:26.696606+00,KT-306,11:00:00,12:15:00,710001170,SZ,CSE221,,64_C,on_time,,,,2024-11-02 11:08:00,2024-11-02 12:16:00,2024-11-02,69277,On Time,22b24ca6-0a60-423c-b6ad-4021212205e2,false,
2086,2024-11-02 05:01:01.312399+00,KT-220,11:00:00,12:15:00,710001985,FH,CSE325,,61_E,on_time,,,,2024-11-02 11:00:00,2024-11-02 12:17:00,2024-11-02,69221,On Time,c491c5ac-700f-4cfc-ad38-bd4aa0e71f3d,false,
2087,2024-11-02 05:03:13.35888+00,KT-223,11:00:00,12:15:00,710003037,SH,CSE316,,63_J,on_time,,,,2024-11-02 11:03:00,2024-11-02 12:18:00,2024-11-02,69239,On Time,1b9f4d10-f1e8-41de-9135-3bc88a85aa6d,false,
2088,2024-11-02 05:17:47.16266+00,KT-G1-017,11:00:00,12:15:00,710003561,HHP,CSE314,,62_H1,late,,,,2024-11-02 11:17:00,2024-11-02 12:19:00,2024-11-02,69492,"I was on time, forgot to scan",7aafe398-dcc5-412c-b093-a53b4010a5e2,false,
2089,2024-11-02 05:10:47.504584+00,KT-G1-014,11:00:00,12:15:00,710003576,MSK,CSE312,,61_P1,on_time,,,,2024-11-02 11:10:00,2024-11-02 12:29:00,2024-11-02,69483,On Time,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
2090,2024-11-02 05:16:39.47735+00,KT-603,11:00:00,12:15:00,710002760,NI,ITM103,,A_9th,late,,,,2024-11-02 11:16:00,2024-11-02 12:31:00,2024-11-02,72091,"room was released later by previous teacher ",d178eec6-ab85-4681-96de-e61e71bda06b,false,
2091,2024-11-02 05:07:27.834979+00,KT-514,11:00:00,12:15:00,710002480,MUR,CSE112,,67_J,on_time,CLASS ENDED BY SYSTEM,,,2024-11-02 11:07:00,2024-11-02 12:40:00,2024-11-02,69345,On Time,acb91cbd-8126-4d08-8818-80aee918f1a3,false,
2092,2024-11-02 05:07:55.443064+00,KT-814--B,11:00:00,12:15:00,723500157,MIM,SE113,,43_Q,on_time,CLASS ENDED BY SYSTEM,,,2024-11-02 11:07:00,2024-11-02 12:40:00,2024-11-02,71363,On Time,0da430f3-7e8d-4fe3-bd3c-cf15678dfca3,false,
