id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,section,date_missed,routine_row_id,booked_class_id,makeup_done
126807,2024-10-20 13:00:28.805653+00,KT-613,11:00:00,12:15:00,710002755,HI,SE532,40-C,2024-10-20,,,false
126808,2024-10-20 13:00:28.864748+00,KT-613,14:45:00,16:00:00,710002755,HI,SE532,40-B,2024-10-20,,,false
126809,2024-10-20 13:00:28.923118+00,KT-614,11:00:00,12:15:00,710003437,AE,CS334,37-A,2024-10-20,,,false
126810,2024-10-20 13:00:28.967528+00,KT-616,08:30:00,09:45:00,710001911,TRT,SE231,39-A1,2024-10-20,,,false
126811,2024-10-20 13:00:29.017267+00,KT-616,12:15:00,13:30:00,710002797,NF,SE334,37-A2,2024-10-20,,,false
126812,2024-10-20 13:00:29.107611+00,KT-616,16:00:00,17:15:00,710002755,HI,SE226,39-D2,2024-10-20,,,false
126813,2024-10-20 13:00:29.163774+00,KT-903,14:45:00,16:00:00,723500102,SA,SE313,38-A2,2024-10-20,,,false
126814,2024-10-20 13:00:29.227839+00,KT-811,09:45:00,11:00:00,721500461,AAM,SE214,40-E,2024-10-20,,,false
126815,2024-10-20 13:00:29.275319+00,KT-811,13:30:00,14:45:00,710003414,MA,ENG101,43-D,2024-10-20,,,false
126816,2024-10-20 13:00:29.322122+00,KT-812,08:30:00,09:45:00,710003414,MA,ENG101,43-E,2024-10-20,,,false
126817,2024-10-20 13:00:29.379987+00,KT-812,12:15:00,13:30:00,723500148,SB,MAT101,43-E,2024-10-20,,,false
126818,2024-10-20 13:00:29.463416+00,KT-813--A,08:30:00,09:45:00,710003364,SUP,SE121,42-A,2024-10-20,,,false
126819,2024-10-20 13:00:29.513686+00,KT-813--A,12:15:00,13:30:00,723500161,SR,SE225,38-A,2024-10-20,,,false
126820,2024-10-20 13:00:29.591156+00,KT-813--A,16:00:00,17:15:00,723500141,MSP,SE131,41-L,2024-10-20,,,false
126821,2024-10-20 13:00:29.646743+00,KT-921,11:00:00,12:15:00,710003438,MI,SE321,37-A,2024-10-20,,,false
126822,2024-10-20 13:00:29.690189+00,KT-921,14:45:00,16:00:00,710003066,EH,SE321,37-C,2024-10-20,,,false
126823,2024-10-20 13:00:29.745331+00,KT-814--B,08:30:00,09:45:00,710003253,SP,SE213,42-B,2024-10-20,,,false
126824,2024-10-20 13:00:29.824282+00,KT-814--B,12:15:00,13:30:00,710003068,RJM,SE211,36-I,2024-10-20,,,false
126825,2024-10-20 13:00:29.8806+00,KT-611,09:45:00,11:00:00,710002801,RM,SE123,41-A,2024-10-20,,,false
126826,2024-10-20 13:00:29.928295+00,KT-611,13:30:00,14:45:00,710003037,SH,PHY101,42-A,2024-10-20,,,false
126827,2024-10-20 13:00:29.973464+00,KT-612,08:30:00,09:45:00,710003437,AE,SE111,43-B,2024-10-20,,,false
126828,2024-10-20 13:00:30.032501+00,KT-612,12:15:00,13:30:00,710001642,NJ,SE223,40-A,2024-10-20,,,false
126829,2024-10-20 13:00:30.09899+00,KT-612,16:00:00,17:15:00,710002801,RM,SE123,42-D,2024-10-20,,,false
126830,2024-10-20 13:00:30.158582+00,KT-711--A,11:00:00,12:15:00,,P1,PHY101,41-K,2024-10-20,,,false
126831,2024-10-20 13:00:30.210136+00,KT-711--A,14:45:00,16:00:00,723500136,MAH,BNS101,41-K,2024-10-20,,,false
126832,2024-10-20 13:00:30.267971+00,KT-712--A,09:45:00,11:00:00,710003037,SH,PHY101,42-B,2024-10-20,,,false
126833,2024-10-20 13:00:30.320678+00,KT-712--A,13:30:00,14:45:00,710002090,AHN,SE221,40-I,2024-10-20,,,false
126834,2024-10-20 13:00:30.376346+00,KT-713,08:30:00,09:45:00,723500122,AG,SE221,40-A,2024-10-20,,,false
126835,2024-10-20 13:00:30.420899+00,KT-713,12:15:00,13:30:00,723500136,MAH,BNS101,43-L,2024-10-20,,,false
126836,2024-10-20 13:00:30.501708+00,KT-713,16:00:00,17:15:00,723500126,MBH,SE221,40-F,2024-10-20,,,false
126837,2024-10-20 13:00:30.553131+00,KT-712--B,11:00:00,12:15:00,710003361,MBM,SE225,39-C,2024-10-20,,,false
126838,2024-10-20 13:00:30.612319+00,KT-913,11:00:00,12:15:00,,SSP,SE131,41-H,2024-10-20,,,false
126839,2024-10-20 13:00:30.675706+00,KT-913,14:45:00,16:00:00,723500143,SI,SE111,43-G,2024-10-20,,,false
126840,2024-10-20 13:00:30.734233+00,KT-914,09:45:00,11:00:00,723500138,SSD,SE232,40-I,2024-10-20,,,false
126841,2024-10-20 13:00:30.786114+00,KT-701--B,08:30:00,09:45:00,710000795,MKS,SE113,43-D,2024-10-20,,,false
126842,2024-10-20 13:00:30.89295+00,KT-701--B,12:15:00,13:30:00,710003422,MBU,BNS101,43-C,2024-10-20,,,false
126843,2024-10-20 13:00:31.010643+00,KT-601,08:30:00,09:45:00,710003367,AHZ,SE133,41-B1,2024-10-20,,,false
126844,2024-10-20 13:00:31.106128+00,KT-601,12:15:00,13:30:00,723500137,RT,SE133,41-I1,2024-10-20,,,false
126845,2024-10-20 13:00:31.167944+00,KT-613,08:30:00,09:45:00,,MT,SE532,40-G,2024-10-20,,,false
126846,2024-10-20 13:00:31.22856+00,KT-613,12:15:00,13:30:00,721500459,MS,SE532,40-I,2024-10-20,,,false
126847,2024-10-20 13:00:31.290635+00,KT-614,08:30:00,09:45:00,,MSD,CS418,36-A,2024-10-20,,,false
126848,2024-10-20 13:00:31.35137+00,KT-614,12:15:00,13:30:00,710003437,AE,CS334,37-A,2024-10-20,,,false
126849,2024-10-20 13:00:31.417876+00,KT-616,09:45:00,11:00:00,710001911,TRT,SE231,39A1,2024-10-20,,,false
126850,2024-10-20 13:00:31.482659+00,KT-616,13:30:00,14:45:00,710001911,TRT,SE231,39-A2,2024-10-20,,,false
126851,2024-10-20 13:00:31.544883+00,KT-815,09:45:00,11:00:00,710003403,AEE,PHY103,66_E1,2024-10-20,,,false
126852,2024-10-20 13:00:31.610552+00,KT-815,13:30:00,14:45:00,,AHT,PHY103,66_H1,2024-10-20,,,false
126853,2024-10-20 13:00:31.65117+00,KT-816,09:45:00,11:00:00,,AHT,PHY103,66_H2,2024-10-20,,,false
126858,2024-10-21 13:00:02.632616+00,KT-Triss,14:00:00,16:00:00,00000005,SS,CSE114,64_J,2024-10-21,,,false
126859,2024-10-21 13:00:02.704858+00,KT-Triss,19:00:00,21:00:00,00000005,SS,CSE114,64_J,2024-10-21,,,false
126862,2024-10-21 13:00:02.922985+00,KT-702,09:45:00,11:00:00,,KF,CIS121,20_A,2024-10-21,,,false
126863,2024-10-21 13:00:03.012084+00,KT-703,09:45:00,11:00:00,,KF,CIS331,14_B,2024-10-21,,,false
126864,2024-10-21 13:00:03.087072+00,KT-704,08:30:00,09:45:00,710003082,SN,CIS324,15_16_A,2024-10-21,,,false
126865,2024-10-21 13:00:03.187231+00,KT-615,09:45:00,11:00:00,710003082,SN,CIS115L,20_C,2024-10-21,,,false
126866,2024-10-21 13:00:03.286429+00,KT-702,11:00:00,12:15:00,723500151,DEH,BNS101,17_A,2024-10-21,,,false
126867,2024-10-21 13:00:03.3751+00,KT-703,11:00:00,12:15:00,,KF,CIS121,20_B,2024-10-21,,,false
126868,2024-10-21 13:00:03.460806+00,KT-704,09:45:00,11:00:00,710003368,IS,CIS312,15_16_A,2024-10-21,,,false
126869,2024-10-21 13:00:03.54438+00,KT-615,11:00:00,12:15:00,710002617,SHM,CIS311L,16_A,2024-10-21,,,false
126870,2024-10-21 13:00:03.613347+00,KT-702,08:30:00,09:45:00,710001985,FH,CIS211,17_A,2024-10-21,,,false
126871,2024-10-21 13:00:03.664024+00,KT-702,12:15:00,13:30:00,,NAS,STA101,19_A,2024-10-21,,,false
126872,2024-10-21 13:00:03.721223+00,KT-703,08:30:00,09:45:00,710001741,MH,IoT325,14_A,2024-10-21,,,false
126873,2024-10-21 13:00:03.801442+00,KT-703,12:15:00,13:30:00,710002617,SHM,CIS311,16_A,2024-10-21,,,false
126874,2024-10-21 13:00:03.875223+00,KT-704,11:00:00,12:15:00,710003368,IS,CIS231,15,2024-10-21,,,false
126875,2024-10-21 13:00:03.938747+00,KT-1017-B,11:00:00,12:15:00,723500124,MAA,0222-111,A,2024-10-21,,,false
126876,2024-10-21 13:00:04.018638+00,KT-1017-B,14:45:00,16:00:00,710003382,MMH,0231-111,B,2024-10-21,,,false
126877,2024-10-21 13:00:04.078507+00,KT-1015,11:00:00,12:15:00,723500096,AA,MCT315,A,2024-10-21,,,false
126878,2024-10-21 13:00:04.138407+00,KT-1015,14:45:00,16:00:00,710002762,KJH,0212-121,B,2024-10-21,,,false
126879,2024-10-21 13:00:04.182752+00,KT-1018,11:00:00,12:15:00,723500146,MSU,MCT422,A,2024-10-21,,,false
126880,2024-10-21 13:00:04.235957+00,KT-1018,14:45:00,16:00:00,710003229,MK,MCT316,B,2024-10-21,,,false
126881,2024-10-21 13:00:04.284479+00,KT-1019,11:00:00,12:15:00,724000054,MNA,0613-215,B,2024-10-21,,,false
126882,2024-10-21 13:00:04.359563+00,KT-1019,14:45:00,16:00:00,724000054,MNA,CSE418,A,2024-10-21,,,false
126883,2024-10-21 13:00:04.42987+00,KT-1021,11:00:00,12:15:00,723500122,AG,0541-111,C,2024-10-21,,,false
126884,2024-10-21 13:00:04.4993+00,KT-1021,14:45:00,16:00:00,723500122,AG,0541-111,D,2024-10-21,,,false
126885,2024-10-21 13:00:04.564875+00,KT-1016,14:45:00,16:00:00,723500143,SI,0211-325,A,2024-10-21,,,false
126886,2024-10-21 13:00:04.641675+00,KT-1017-B,08:30:00,09:45:00,710003382,MMH,0231-111,A,2024-10-21,,,false
126887,2024-10-21 13:00:04.69174+00,KT-1017-B,12:15:00,13:30:00,723500124,MAA,0222-111,B,2024-10-21,,,false
126888,2024-10-21 13:00:04.761958+00,KT-1015,08:30:00,09:45:00,723500146,MSU,MCT421,A,2024-10-21,,,false
126889,2024-10-21 13:00:04.820627+00,KT-1015,12:15:00,13:30:00,723500096,AA,MCT315,A,2024-10-21,,,false
126890,2024-10-21 13:00:04.92012+00,KT-1018,08:30:00,09:45:00,723500096,AA,MCT324,A,2024-10-21,,,false
126891,2024-10-21 13:00:04.972784+00,KT-1018,12:15:00,13:30:00,723500146,MSU,MCT422,B,2024-10-21,,,false
126892,2024-10-21 13:00:05.026113+00,KT-1019,08:30:00,09:45:00,724000054,MNA,0613-215,A,2024-10-21,,,false
126893,2024-10-21 13:00:05.115755+00,KT-1019,12:15:00,13:30:00,724000054,MNA,0613-215,B,2024-10-21,,,false
126894,2024-10-21 13:00:05.244528+00,KT-1021,08:30:00,09:45:00,710001664,DSMA,0219-125,A,2024-10-21,,,false
126895,2024-10-21 13:00:05.30288+00,KT-1021,12:15:00,13:30:00,723500122,AG,0541-111,C,2024-10-21,,,false
126896,2024-10-21 13:00:05.361414+00,KT-1017-B,09:45:00,11:00:00,724000019,AH,MCT332,A,2024-10-21,,,false
126897,2024-10-21 13:00:05.418111+00,KT-1017-B,13:30:00,14:45:00,723500124,MAA,0222-111,B,2024-10-21,,,false
126898,2024-10-21 13:00:05.490239+00,KT-1015,09:45:00,11:00:00,723500146,MSU,MCT421,A,2024-10-21,,,false
126899,2024-10-21 13:00:05.53677+00,KT-1018,09:45:00,11:00:00,723500096,AA,MCT324,A,2024-10-21,,,false
126900,2024-10-21 13:00:05.598512+00,KT-1019,09:45:00,11:00:00,724000054,MNA,0613-215,A,2024-10-21,,,false
126901,2024-10-21 13:00:05.663235+00,KT-1019,13:30:00,14:45:00,724000054,MNA,CSE418,A,2024-10-21,,,false
126902,2024-10-21 13:00:05.728204+00,KT-1021,09:45:00,11:00:00,710001664,DSMA,0219-125,A,2024-10-21,,,false
126903,2024-10-21 13:00:05.779615+00,KT-1021,13:30:00,14:45:00,723500122,AG,0541-111,D,2024-10-21,,,false
126904,2024-10-21 13:00:05.837588+00,KT-1016,09:45:00,11:00:00,710002762,KJH,0613-314,A,2024-10-21,,,false
126905,2024-10-21 13:00:05.900417+00,KT-1016,13:30:00,14:45:00,723500143,SI,0211-325,A,2024-10-21,,,false
126906,2024-10-21 13:00:05.981935+00,KT-602,08:30:00,09:45:00,710000361,BCD,MATH101,A_10th,2024-10-21,,,false
126907,2024-10-21 13:00:06.034082+00,KT-602,09:45:00,11:00:00,710001741,MH,ITM322,A_5th,2024-10-21,,,false
126908,2024-10-21 13:00:06.105025+00,KT-602,11:00:00,12:15:00,,NAS,STA101,A_9th,2024-10-21,,,false
126909,2024-10-21 13:00:06.154782+00,KT-602,12:15:00,13:30:00,710002760,NI,ITM102,A_10th,2024-10-21,,,false
126910,2024-10-21 13:00:06.21199+00,KT-602,13:30:00,14:45:00,710000934,IM,ITM302,A_7th,2024-10-21,,,false
126911,2024-10-21 13:00:06.284348+00,KT-602,14:45:00,16:00:00,,MNT,GE337,"A_4th,6th",2024-10-21,,,false
126912,2024-10-21 13:00:06.339885+00,KT-603,11:00:00,12:15:00,710003230,DAR,ITM101,A_10th,2024-10-21,,,false
126913,2024-10-21 13:00:06.394506+00,KT-603,14:45:00,16:00:00,710003382,MMH,ENG102,A_9th,2024-10-21,,,false
126914,2024-10-21 13:00:06.46994+00,KT-609,11:00:00,12:15:00,723500122,AG,ITM313,"A_4th,5th",2024-10-21,,,false
126915,2024-10-21 13:00:06.515009+00,KT-603,08:30:00,09:45:00,710001741,MH,ITM322,A_5th,2024-10-21,,,false
126916,2024-10-21 13:00:06.577674+00,KT-603,12:15:00,13:30:00,723500151,DEH,GE314,"A_8th,6th",2024-10-21,,,false
126917,2024-10-21 13:00:06.623092+00,KT-609,08:30:00,09:45:00,710003414,MA,ITM122,A_9th,2024-10-21,,,false
126918,2024-10-21 13:00:06.678122+00,KT-609,12:15:00,13:30:00,710001642,NJ,ITM222,A_6th,2024-10-21,,,false
126919,2024-10-21 13:00:06.737994+00,KT-603,09:45:00,11:00:00,710003414,MA,ITM121,A_9th,2024-10-21,,,false
126920,2024-10-21 13:00:06.798911+00,KT-609,09:45:00,11:00:00,710001642,NJ,ITM221,A_7th,2024-10-21,,,false
126921,2024-10-21 13:00:06.845443+00,KT-609,13:30:00,14:45:00,710003230,DAR,ITM301,A_6th,2024-10-21,,,false
126922,2024-10-21 13:00:06.917575+00,KT-201,11:00:00,12:15:00,710003568,SHD,CSE121,66_E,2024-10-21,,,false
126923,2024-10-21 13:00:06.969164+00,KT-201,14:45:00,16:00:00,710003059,AAKA,CSE227,64_K,2024-10-21,,,false
126924,2024-10-21 13:00:07.018302+00,KT-213,09:45:00,11:00:00,710003059,AAKA,CSE227,64_J,2024-10-21,,,false
126925,2024-10-21 13:00:07.0858+00,KT-216,09:45:00,11:00:00,710003441,MIR,CSE123,66_I,2024-10-21,,,false
126926,2024-10-21 13:00:07.143606+00,KT-216,13:30:00,14:45:00,710003061,MMF,CSE336,60_B,2024-10-21,,,false
126927,2024-10-21 13:00:07.200586+00,KT-217,09:45:00,11:00:00,N/A,SMR,ACT322,62_A,2024-10-21,,,false
126928,2024-10-21 13:00:07.261736+00,KT-217,13:30:00,14:45:00,710000595,AKC,CSE226,64_M,2024-10-21,,,false
126929,2024-10-21 13:00:07.310447+00,KT-218,08:30:00,09:45:00,710003414,MA,CSE325,61_S,2024-10-21,,,false
126930,2024-10-21 13:00:07.385539+00,KT-218,16:00:00,17:15:00,710002844,MHS,CSE113,Re_A,2024-10-21,,,false
126931,2024-10-21 13:00:07.434066+00,KT-219,11:00:00,12:15:00,710001287,THT,CSE123,66_B,2024-10-21,,,false
126932,2024-10-21 13:00:07.483342+00,KT-219,14:45:00,16:00:00,710002348,ACC,CSE227,64_L,2024-10-21,,,false
126933,2024-10-21 13:00:07.537657+00,KT-220,09:45:00,11:00:00,,AHT,PHY101,67_Q,2024-10-21,,,false
126934,2024-10-21 13:00:07.593497+00,KT-220,13:30:00,14:45:00,710003580,MAR,CSE335,63_H,2024-10-21,,,false
126935,2024-10-21 13:00:07.639233+00,KT-221,08:30:00,09:45:00,710001970,MJA,CSE311,61_N,2024-10-21,,,false
126936,2024-10-21 13:00:07.684666+00,KT-221,12:15:00,13:30:00,710002794,GR,AOL101,65_B,2024-10-21,,,false
126937,2024-10-21 13:00:07.731495+00,KT-221,16:00:00,17:15:00,710002349,SNA,CSE335,63_D,2024-10-21,,,false
126938,2024-10-21 13:00:07.794837+00,KT-222,11:00:00,12:15:00,710003456,MTT,ENG102,66_O,2024-10-21,,,false
126939,2024-10-21 13:00:07.838856+00,KT-222,14:45:00,16:00:00,710003236,AJS,ENG101,67_C,2024-10-21,,,false
126940,2024-10-21 13:00:07.893883+00,KT-223,11:00:00,12:15:00,710003348,SSA,ENG101,67_H,2024-10-21,,,false
126941,2024-10-21 13:00:07.950416+00,KT-223,14:45:00,16:00:00,710003447,JDH,CSE445,61_I,2024-10-21,,,false
126942,2024-10-21 13:00:08.01357+00,KT-224,09:45:00,11:00:00,710003570,ANR,ENG101,67_M,2024-10-21,,,false
126943,2024-10-21 13:00:08.07317+00,KT-302,08:30:00,09:45:00,710003053,ZMK,CSE115,67_E,2024-10-21,,,false
126944,2024-10-21 13:00:08.124461+00,KT-303,11:00:00,12:15:00,710003061,MMF,CSE311,61_C,2024-10-21,,,false
126945,2024-10-21 13:00:08.181056+00,KT-303,14:45:00,16:00:00,723500162,AAS,PHY101,67_E,2024-10-21,,,false
126946,2024-10-21 13:00:08.226577+00,KT-304,09:45:00,11:00:00,710002645,SAK,CSE325,61_J,2024-10-21,,,false
126947,2024-10-21 13:00:08.281471+00,KT-304,13:30:00,14:45:00,710003445,AAA,CSE316,62_H,2024-10-21,,,false
126948,2024-10-21 13:00:08.341113+00,KT-305,08:30:00,09:45:00,710000633,NRC,CSE225,64_C,2024-10-21,,,false
126949,2024-10-21 13:00:08.378094+00,KT-305,12:15:00,13:30:00,710002002,NDS,MAT102,66_P,2024-10-21,,,false
126950,2024-10-21 13:00:08.421917+00,KT-306,08:30:00,09:45:00,710001054,SMAH,CSE213,65_B,2024-10-21,,,false
126951,2024-10-21 13:00:08.469545+00,KT-306,16:00:00,17:15:00,723400068,SHS,CSE221,64_J,2024-10-21,,,false
126952,2024-10-21 13:00:08.520731+00,KT-307,11:00:00,12:15:00,710000519,MMI,CSE498,58_D,2024-10-21,,,false
126953,2024-10-21 13:00:08.568461+00,KT-307,14:45:00,16:00:00,,RHK,CSE233,62_G,2024-10-21,,,false
126954,2024-10-21 13:00:08.616263+00,KT-318-A,11:00:00,12:15:00,710003363,AM,CSE313,62_A,2024-10-21,,,false
126955,2024-10-21 13:00:08.675585+00,KT-318-A,14:45:00,16:00:00,710003363,AM,CSE225,64_H,2024-10-21,,,false
126956,2024-10-21 13:00:08.717705+00,KT-318-B,11:00:00,12:15:00,710002480,MUR,CSE112,67_J,2024-10-21,,,false
126957,2024-10-21 13:00:08.765372+00,KT-318-B,14:45:00,16:00:00,710003551,ASA,ENG102,66_R,2024-10-21,,,false
126958,2024-10-21 13:00:08.802338+00,KT-320,09:45:00,11:00:00,710003414,MA,CSE113,67_P,2024-10-21,,,false
126959,2024-10-21 13:00:08.843169+00,KT-801-A,12:15:00,13:30:00,710003058,NK,CSE311,63_B,2024-10-21,,,false
126960,2024-10-21 13:00:08.882602+00,KT-801-A,16:00:00,17:15:00,710001970,MJA,CSE311,61_A,2024-10-21,,,false
126961,2024-10-21 13:00:08.925391+00,KT-801-B,11:00:00,12:15:00,710000367,MFH,CSE225,64_A,2024-10-21,,,false
126962,2024-10-21 13:00:08.978361+00,KT-803,16:00:00,17:15:00,710003058,NK,CSE311,63_O,2024-10-21,,,false
126963,2024-10-21 13:00:09.027457+00,KT-804,11:00:00,12:15:00,710001668,ABA,CSE115,67_D,2024-10-21,,,false
126964,2024-10-21 13:00:09.096991+00,KT-804,14:45:00,16:00:00,710003557,ROZ,CSE323,61_O,2024-10-21,,,false
126965,2024-10-21 13:00:09.142973+00,KT-813-B,14:45:00,16:00:00,,MSH,MAT101,67_F,2024-10-21,,,false
126966,2024-10-21 13:00:09.20226+00,KT-514,09:45:00,11:00:00,710002002,NDS,MAT102,66_R,2024-10-21,,,false
126967,2024-10-21 13:00:09.244911+00,KT-514,13:30:00,14:45:00,,MIA,MAT211,65_M,2024-10-21,,,false
126968,2024-10-21 13:00:09.287845+00,KT-515,08:30:00,09:45:00,710003428,MAI,CSE215,65_F,2024-10-21,,,false
126969,2024-10-21 13:00:09.337037+00,KT-515,12:15:00,13:30:00,710003456,MTT,ENG102,66_L,2024-10-21,,,false
126970,2024-10-21 13:00:09.381483+00,KT-515,16:00:00,17:15:00,,ZNM,CSE313,63_J,2024-10-21,,,false
126971,2024-10-21 13:00:09.424872+00,KT-516,11:00:00,12:15:00,,RHK,CSE445,61_J,2024-10-21,,,false
126972,2024-10-21 13:00:09.467527+00,KT-516,14:45:00,16:00:00,710003567,MDA,CSE323,61_R,2024-10-21,,,false
126973,2024-10-21 13:00:09.515561+00,KT-517--A,14:45:00,16:00:00,710003555,ALE,CSE313,63_B,2024-10-21,,,false
126974,2024-10-21 13:00:09.557164+00,KT-518,11:00:00,12:15:00,710003555,ALE,CSE335,63_B,2024-10-21,,,false
126975,2024-10-21 13:00:09.656032+00,KT-518,14:45:00,16:00:00,,AHT,PHY102,Re_A,2024-10-21,,,false
126976,2024-10-21 13:00:09.716327+00,KT-916,11:00:00,12:15:00,,FAA,CSE121,66_Q,2024-10-21,,,false
126977,2024-10-21 13:00:09.757505+00,KT-916,14:45:00,16:00:00,710003578,ZAF,CSE221,64_O,2024-10-21,,,false
126978,2024-10-21 13:00:09.808674+00,KT-919,13:30:00,14:45:00,710003448,SMH,ENG102,66_D,2024-10-21,,,false
126979,2024-10-21 13:00:09.859874+00,KT-201,08:30:00,09:45:00,710003392,SMN,BNS101,65_A,2024-10-21,,,false
126980,2024-10-21 13:00:09.905136+00,KT-201,12:15:00,13:30:00,710003348,SSA,ENG102,66_G,2024-10-21,,,false
126981,2024-10-21 13:00:09.948642+00,KT-201,16:00:00,17:15:00,,MHIM,CSE215,65_M,2024-10-21,,,false
126982,2024-10-21 13:00:09.99646+00,KT-213,11:00:00,12:15:00,710003059,AAKA,CSE311,61_S,2024-10-21,,,false
126983,2024-10-21 13:00:10.038773+00,KT-216,14:45:00,16:00:00,710003409,AGT,CSE445,61_S,2024-10-21,,,false
126984,2024-10-21 13:00:10.086468+00,KT-217,11:00:00,12:15:00,710003371,TARA,CSE121,66_C,2024-10-21,,,false
126985,2024-10-21 13:00:10.130385+00,KT-217,14:45:00,16:00:00,N/A,SMR,ACT322,62_F,2024-10-21,,,false
126986,2024-10-21 13:00:10.189868+00,KT-218,09:45:00,11:00:00,,MSH,MAT101,67_I,2024-10-21,,,false
126987,2024-10-21 13:00:10.230912+00,KT-218,13:30:00,14:45:00,710002084,MSA,CSE134,Re_A,2024-10-21,,,false
126988,2024-10-21 13:00:10.300871+00,KT-219,08:30:00,09:45:00,710002796,NIB,CSE115,67_J,2024-10-21,,,false
126989,2024-10-21 13:00:10.343798+00,KT-219,12:15:00,13:30:00,,MPL,MAT101,67_C,2024-10-21,,,false
126990,2024-10-21 13:00:10.391687+00,KT-220,14:45:00,16:00:00,710003448,SMH,ENG102,66_E,2024-10-21,,,false
126991,2024-10-21 13:00:10.436154+00,KT-221,09:45:00,11:00:00,,MPL,MAT101,67_E,2024-10-21,,,false
126992,2024-10-21 13:00:10.497014+00,KT-221,13:30:00,14:45:00,,TMS,CSE411,60_F,2024-10-21,,,false
126993,2024-10-21 13:00:10.537046+00,KT-222,08:30:00,09:45:00,,MAIT,CSE335,63_N,2024-10-21,,,false
126994,2024-10-21 13:00:10.580564+00,KT-223,08:30:00,09:45:00,723500162,AAS,PHY101,67_D,2024-10-21,,,false
126995,2024-10-21 13:00:10.636729+00,KT-223,12:15:00,13:30:00,,MSH,MAT101,67_H,2024-10-21,,,false
126996,2024-10-21 13:00:10.678343+00,KT-223,16:00:00,17:15:00,,MAM,PHY102,66_J,2024-10-21,,,false
126997,2024-10-21 13:00:10.71831+00,KT-224,11:00:00,12:15:00,710003551,ASA,ENG102,RE_A,2024-10-21,,,false
126998,2024-10-21 13:00:10.768676+00,KT-303,16:00:00,17:15:00,,AHT,PHY101,Re_A,2024-10-21,,,false
126999,2024-10-21 13:00:10.814213+00,KT-304,11:00:00,12:15:00,710002103,LR,CSE423,58_A,2024-10-21,,,false
127000,2024-10-21 13:00:10.860816+00,KT-304,14:45:00,16:00:00,,MPL,MAT102,66_O,2024-10-21,,,false
127001,2024-10-21 13:00:10.912432+00,KT-703,09:45:00,11:00:00,723500097,FE,SE214,40-A,2024-10-21,,,false
127002,2024-10-21 13:00:10.985064+00,KT-703,13:30:00,14:45:00,710002801,RM,SE123,42-A,2024-10-21,,,false
127003,2024-10-21 13:00:11.037089+00,KT-701--A,08:30:00,09:45:00,710003422,MBU,BNS101,43-B,2024-10-21,,,false
127004,2024-10-21 13:00:11.083374+00,KT-701--A,12:15:00,13:30:00,710003422,MBU,BNS101,43-A,2024-10-21,,,false
127005,2024-10-21 13:00:11.131867+00,KT-701--A,16:00:00,17:15:00,710003382,MMH,MAT102,42-E,2024-10-21,,,false
127006,2024-10-21 13:00:11.184282+00,KT-704,11:00:00,12:15:00,723500126,MBH,SE221,40-D,2024-10-21,,,false
127007,2024-10-21 13:00:11.237064+00,KT-704,14:45:00,16:00:00,710003068,RJM,SE211,36-A,2024-10-21,,,false
127008,2024-10-21 13:00:11.285682+00,KT-710,09:45:00,11:00:00,710003367,AHZ,SE133,41-C1,2024-10-21,,,false
127009,2024-10-21 13:00:11.336498+00,KT-710,13:30:00,14:45:00,723500154,TH,SE231,38-B1,2024-10-21,,,false
127010,2024-10-21 13:00:11.379427+00,KT-811,08:30:00,09:45:00,710003414,MA,ENG101,43-A,2024-10-21,,,false
127011,2024-10-21 13:00:11.430707+00,KT-811,12:15:00,13:30:00,723500148,SB,MAT101,43-D,2024-10-21,,,false
127012,2024-10-21 13:00:11.467223+00,KT-811,16:00:00,17:15:00,721500459,MS,SE222,41-J,2024-10-21,,,false
127013,2024-10-21 13:00:11.50321+00,KT-813--A,09:45:00,11:00:00,710002083,FBR,SE234,39-A,2024-10-21,,,false
127014,2024-10-21 13:00:11.544349+00,KT-813--A,13:30:00,14:45:00,721000152,SSS,GE324,39-C,2024-10-21,,,false
127015,2024-10-21 13:00:11.592852+00,KT-921,08:30:00,09:45:00,723400068,SHS,BNS101,43-L,2024-10-21,,,false
127016,2024-10-21 13:00:11.634619+00,KT-921,12:15:00,13:30:00,710002090,AHN,SE211,36-M,2024-10-21,,,false
127017,2024-10-21 13:00:11.683719+00,KT-814--A,11:00:00,12:15:00,710003251,BH,SE233,38-A2,2024-10-21,,,false
127018,2024-10-21 13:00:11.728867+00,KT-814--B,08:30:00,09:45:00,,M4,MAT101,43-P,2024-10-21,,,false
127019,2024-10-21 13:00:11.783089+00,KT-814--B,12:15:00,13:30:00,710003382,MMH,MAT102,42-C,2024-10-21,,,false
127020,2024-10-21 13:00:11.827802+00,KT-814--B,16:00:00,17:15:00,710003251,BH,SE232,40-A,2024-10-21,,,false
127021,2024-10-21 13:00:11.877405+00,KT-611,11:00:00,12:15:00,710001535,AB,SE131,41-B,2024-10-21,,,false
127022,2024-10-21 13:00:11.935466+00,KT-611,14:45:00,16:00:00,710001535,AB,SE131,41-F,2024-10-21,,,false
127023,2024-10-21 13:00:11.977456+00,KT-612,09:45:00,11:00:00,710001911,TRT,SE223,40-D,2024-10-21,,,false
127024,2024-10-21 13:00:12.020162+00,KT-612,13:30:00,14:45:00,710003067,RMS,SE111,43-A,2024-10-21,,,false
